Date,Symbol,Source,HeadLine
28/01/63,SABINA,ข่าวหุ้น,รายงานพิเศษ: วิกฤติ 'โคโรน่า' (ผลเสีย-ผลดี) สู่หุ้น!?
22/01/63,SABINA,ข่าวหุ้น,SABINAลั่น5ปีรายได้5พันล้าน บุกช่องทางออนไลน์-ลุยขยายส่งออก...
20/01/63,SABINA,ข่าวหุ้น,คอลัมน์ หุ้นเด่น หุ้นดิ่ง
20/01/63,SABINA,ข่าวหุ้น,คอลัมน์ เทคนิคหุ้นเด่น
15/01/63,SABINA,ข่าวหุ้น,รายงานพิเศษ: เปิดโผหุ้นอัตราเงินปันผลตอบแทนสูง
02/01/63,SABINA,ข่าวหุ้น,ดัชนีปี62ปิดบวก1.02% ซื้อขายต่อวัน5.3หมื่นล. วันนี้หุ้น...
19/12/62,SABINA,ข่าวหุ้น,VGIตามนัดเข้าSET50 BGC-TQM-THG มาวิน
18/12/62,SABINA,ข่าวหุ้น,SABINAรักษาฐานลูกค้าตปท. อัพสัดส่วนรายได้ส่งออกเพิ่ม
12/12/62,SABINA,ข่าวหุ้น,15 หลักทรัพย์ที่มีราคาซื้อ-ขาย ลดลงต่ำสุด ณ วันที่ 11...
12/12/62,SABINA,ข่าวหุ้น,คอลัมน์ สังคมข่าวหุ้น
27/11/62,SABINA,ข่าวหุ้น,คอลัมน์ เจาะกระดาน: พักเอาแรง
20/11/62,SABINA,ข่าวหุ้น,SABINAลั่นรายได้ปีนี้โต7-8% เร่งส่งสินค้า OEM ล็อตใหญ่ใน...
30/10/62,SABINA,ข่าวหุ้น,รายงานพิเศษ: หุ้น 'ได้-เสีย' เงินบาทแข็งค่า!?
28/10/62,SABINA,ข่าวหุ้น,SABINAลุ้นQ3กำไรพุ่ง110ล้าน โบรกฯเชียร์ซื้อเป้า36.50บาท
18/10/62,SABINA,ข่าวหุ้น,'SABINA'รุกเปิดช็อปเพิ่ม2สาขา เซ็นทรัลวิลเลจ-สามย่านมิตร...
24/09/62,SABINA,ข่าวหุ้น,แห่ลงทะเบียน'ชิม ช้อป ใช้' เงินสะพัดหมื่นล้าน ค้า...
16/09/62,SABINA,ข่าวหุ้น,บริษัทจดทะเบียน (SET-mai) ที่มีการจ่ายเงินปันและระหว่างกาลปี...
16/09/62,SABINA,ข่าวหุ้น,บริษัทจดทะเบียน (SET) ที่มีกำไรสุทธิเปลี่ยนแปลงสูงในครึ่งแรก...
16/09/62,SABINA,ข่าวหุ้น,10 อันดับแรกบริษัทจดทะเบียน (SET) ที่มีกำไรสุทธิเปลี่ยนแปลง...
16/09/62,SABINA,ข่าวหุ้น,15 อันดับแรกบริษัทจดทะเบียน (SET) ที่มีกำไรสุทธิสูงสุดใน...
13/09/62,SABINA,ข่าวหุ้น,โบรกฯแนะเก็บ7หุ้นเทพ เหตุปัจจัยบวกหนุนเพียบ
06/09/62,SABINA,ข่าวหุ้น,"'ทิสโก้'ฟันธงดัชนีก.ย.สดใส แตะ 1,690 จุด แนะ..."
03/09/62,SABINA,ข่าวหุ้น,คอลัมน์ เจาะกระดาน: เกมชักเย่อ
27/08/62,SABINA,ข่าวหุ้น,ROBINSอัดแคมเปญใหญ่ ปลุกตลาดชุดชั้นในสตรี หนุนยอดขายครึ่ง...
21/08/62,SABINA,ข่าวหุ้น,ท่องเที่ยว-ค้าปลีก-เกษตรอู้ฟู่ รับมาตรการกระตุ้นเศรษฐกิจ...
20/08/62,SABINA,ข่าวหุ้น,SABINA ย้ำรายได้ปีนี้โต 10%
19/08/62,SABINA,ข่าวหุ้น,บจ.กำไร2.17แสนล. 57หุ้นงบดีกว่าคาด
31/07/62,SABINA,ข่าวหุ้น,รายงานพิเศษ: หุ้นน่าสอย!
26/07/62,SABINA,ข่าวหุ้น,SABINAแจ่มผลงานQ2 คาดกำไร110ล.โต14% ครึ่งแรกปันผล0.54บาท
25/07/62,SABINA,ข่าวหุ้น,คอลัมน์ เทคนิคหุ้นเด่น
25/07/62,SABINA,ข่าวหุ้น,คอลัมน์ โหงวเฮ้งหุ้น: จริงใจ
25/07/62,SABINA,ข่าวหุ้น,คอลัมน์ สังคมข่าวหุ้น
25/07/62,SABINA,ข่าวหุ้น,คอลัมน์ หุ้นเด่น หุ้นดิ่ง
24/07/62,SABINA,ข่าวหุ้น,จับตามาตรการกระตุ้นศก. ชูSTEC-CK-STPI-WHAเด่น
27/06/62,SABINA,ข่าวหุ้น,SABINAเฮ!รับเงินบาทแข็งค่า ได้อานิสงส์นำเข้าสินค้าจากจีน
27/06/62,SABINA,ข่าวหุ้น,รายงานพิเศษ: หุ้นเด่นครึ่งหลังปี 2562 !
26/06/62,SABINA,ข่าวหุ้น,รายงานพิเศษ: เปิดหุ้นรับบาทแข็งค่า!!
26/06/62,SABINA,ข่าวหุ้น,คอลัมน์ หุ้นเด่น หุ้นดิ่ง
18/06/62,SABINA,ข่าวหุ้น,คอลัมน์ โหงวเฮ้งหุ้น: เดินทาง
31/05/62,SABINA,ข่าวหุ้น,"โบรกฯชี้ควันหลง""MSCI"" ต่างชาติช้อปหุ้นไทยต่อ"
11/02/62,SABINA,ข่าวหุ้น,BLANDทุ่มงบ40ล้าน รุกขยายพื้นที่ช็อปปิ้ง เมืองทองธานีฯเฟส5
16/01/62,SABINA,ข่าวหุ้น,SABINAวางเป้าปี62 ปั๊มรายได้เติบโต10% เล็งคลอดสินค้าใหม่
08/01/62,SABINA,ข่าวหุ้น,รายงานพิเศษ: เปิดโผราคาหุ้นแกร่งกว่าตลาดฯ ปี 2561
15/11/61,SABINA,ข่าวหุ้น,คอลัมน์ หุ้นเด่น หุ้นดิ่ง
12/11/61,SABINA,ข่าวหุ้น,คอลัมน์ สำนักข่าวรัชดา: SABINA ซื้อใส่(พอร์ต)แล้วสบาย ราคา...
17/10/61,SABINA,ข่าวหุ้น,คอลัมน์ โหงวเฮ้งหุ้น: ตัวเอง
17/10/61,SABINA,ข่าวหุ้น,คอลัมน์ หุ้นเด่น หุ้นดิ่ง
26/09/61,SABINA,ข่าวหุ้น,คอลัมน์ เจาะกระดาน: พักฐาน
24/09/61,SABINA,ข่าวหุ้น,คอลัมน์ ผู้บริหารซื้อ-ขายหุ้น: 'วิโรจน์' ขายหุ้น SABINA ออก...
21/09/61,SABINA,ข่าวหุ้น,คอลัมน์ สำนักข่าวรัชดา: ดู SABINA คิดถึง BEAUTY
21/09/61,SABINA,ข่าวหุ้น,"""วิโรจน์""บิ๊กล็อตSABINA ดันฟรีโฟลตพุ่งทะลัก48%"
20/09/61,SABINA,ข่าวหุ้น,SABINAจับมถือShopee บุกตลาดช็อปปิ้งออนไลน์ กระตุ้นยอดขาย...
14/09/61,SABINA,ข่าวหุ้น,ตารางบริษัท ที่มีกำไรสุทธิสูงสุดในกลุ่ม 15 อันดับ งวดครึ่งปี...
14/09/61,SABINA,ข่าวหุ้น,ตารางบริษัทที่มีกำไรสุทธิเพิ่มสูงสุด 100 อันดับในตลาด SET...
06/09/61,SABINA,ข่าวหุ้น,SABINAครึ่งหลังแจ่ม เปิดตัวพรีเซ็นเตอร์ ดันยอดขายโต30%
09/08/61,SABINA,ข่าวหุ้น,SABINAย้ำรายได้ปีนี้โต15% ครึ่งปีแรกกำไรพุ่ง176ล้าน
17/05/61,SABINA,ข่าวหุ้น,SABINAลั่นงบQ2แจ่ม ส่งแคมเปญดันยอดขาย ย้ำเป้ารายได้ปีนี้...
23/04/61,SABINA,ข่าวหุ้น,คอลัมน์ โหงวเฮ้งหุ้น: เลือกหุ้นผิด
11/04/61,SABINA,ข่าวหุ้น,คอลัมน์ สังคมธุรกิจ
16/03/61,SABINA,ข่าวหุ้น,รายงานพิเศษ: เปิดหุ้นกำไรเยี่ยม (กลุ่มสินค้าอุปโภคบริโภค)
28/02/61,SABINA,ข่าวหุ้น,คอลัมน์ ข่าวย่อย: SABINAปีนี้รายได้โต15%
18/12/60,SABINA,ข่าวหุ้น,ตารางบริษัทที่กำไรสุทธิเพิ่มขึ้นสูงสุดในกลุ่ม 15 อันดับ งวด...
18/12/60,SABINA,ข่าวหุ้น,ตารางบริษัทที่กำไรเพิ่มสูงสุด 100 อันดับในตลาด SET งวด 9...
18/12/60,SABINA,ข่าวหุ้น,ตารางบริษัทที่กำไรสุทธิเพิ่มขึ้นสูงสุดในกลุ่ม 15 อันดับ งวด...
18/12/60,SABINA,ข่าวหุ้น,ตารางบริษัทที่กำไรเพิ่มสูงสุด 100 อันดับในตลาด SET งวดไตรมาส...
15/09/60,SABINA,ข่าวหุ้น,ตารางบริษัทที่กำไรเพิ่มขึ้นสูงสุดในกลุ่ม 15 อันดับ งวดครึ่ง...
15/09/60,SABINA,ข่าวหุ้น,ตารางบริษัทที่กำไรเพิ่มสูงสุด 100 อันดับในตลาด SET งวดครึ่ง...
24/08/60,SABINA,ข่าวหุ้น,หุ้นสุดปัง! กำไร Q2 โต 100-20%
23/08/60,SABINA,ข่าวหุ้น,เปิด 123 หุ้นธรรมาภิบาล IRPC-PTTEP-TISCO นำทีม / สถาบันเล็ง...
17/08/60,SABINA,ข่าวหุ้น,MINT-AOT-BDMS นำทีม แชมป์สุดยอดแบรนด์องค์กร / มีความยั่งยืน
09/03/59,SABINA,ข่าวหุ้น,หุ้นกลุ่มสินค้าอุปโภคบริโภคกำไรเลิศ
25/11/58,SABINA,ข่าวหุ้น,หุ้นสุดเจ๋งกำไร Q3 ทะลัก (กลุ่มสินค้าอุปโภคบริโภค)
16/09/58,SABINA,ข่าวหุ้น,รายชื่อหุ้นที่จ่ายเงินสดปันผลจากผลประกอบการต่อเนื่อง 5 ปี...
16/09/58,SABINA,ข่าวหุ้น,ตารางบริษัทจ่ายปันผลดีเด่น งวดครึ่งปีแรก 2558
09/04/58,SABINA,ข่าวหุ้น,รายงานพิเศษ: เปิดหุ้นแรงฉุดไม่อยู่เดือนมีนาคม 2558
23/03/58,SABINA,ข่าวหุ้น,รายชื่อหุ้นที่จ่ายเงินสดปันผลจากผลประกอบการต่อเนื่อง 5 ปี...
23/03/58,SABINA,ข่าวหุ้น,จัดอันดับบริษัทที่ให้อัตราส่วนเงินปันผลตอบแทนมากสุดลงไปหา...
25/09/57,SABINA,ข่าวหุ้น,รายงานพิเศษ: หุ้นเสี่ยง พี/อี สูง!!
01/08/57,SABINA,ข่าวหุ้น,SABINAส่งคอลเล็กชั่นใหม่เป้ายอดขาย500ล้านโต20%
04/07/57,SABINA,ข่าวหุ้น,รายงานพิเศษ: หุ้นดาวเด่น-ดาวร่วง เดือนมิถุนายน
16/06/57,SABINA,ข่าวหุ้น,100 อันดับบริษัทที่มีกำไรสุทธิไตรมาส 1 ปี 2557 เพิ่มขึ้นมาก...
13/06/57,SABINA,ข่าวหุ้น,'ซาบีน่า'ตั้งเป้ายอดขายโต20%ปรับโฉมสินค้าเพิ่มความมั่นใจ
23/04/57,SABINA,ข่าวหุ้น,คอลัมน์ โหงวเฮ้งหุ้น: ไม่เหมือนกัน
23/01/57,SABINA,ข่าวหุ้น,คอลัมน์ สังคมธุรกิจ
22/01/57,SABINA,ข่าวหุ้น,SABINAเพิ่ม'คริส คอลเลคชั่น'วางเป้ายอดขายปีนี้30ล้านบาท
27/09/56,SABINA,ข่าวหุ้น,คอลัมน์ โหวงเฮ้งหุ้น: เก็บเล็กผสมน้อย
26/09/56,SABINA,ข่าวหุ้น,SABINAมั่นใจรายได้โต20% ขยายสาขา-ออกแคมเปญกระตุ้นกำลังซื้อ
25/07/56,SABINA,ข่าวหุ้น,SABINAลั่นครึ่งปียอดขายโต15%ลุยเพิ่มสาขา-เล็งเปิดตลาด...
20/06/56,SABINA,ข่าวหุ้น,คอลัมน์ เจาะกระดาน: วงรอบเดิมๆ
17/06/56,SABINA,ข่าวหุ้น,รายชื่อ บจ.ที่จ่ายเงินปันผลจากผลประกอบการต่อเนื่อง 5 ปี...
17/06/56,SABINA,ข่าวหุ้น,อันดับบริษัทที่มีกำไรสุทธิเพิ่มขึ้นมากกว่าปีก่อน...
29/04/56,SABINA,ข่าวหุ้น,คอลัมน์ โหงวเฮ้งหุ้น: ชิงดีชิงเด่น
26/04/56,SABINA,ข่าวหุ้น,"SABINAปีนี้รายได้พุ่ง20%คลอด""โมเดิร์น วี""ดันยอดขาย 480 ล้าน..."
14/03/56,SABINA,ข่าวหุ้น,ภาพข่าว: คอลัมน์ สังคมข่าวหุ้น: ซาบีน่า ผนึก พีทีที โกลบอล...
04/02/56,SABINA,ข่าวหุ้น,คอลัมน์ สังคมธุรกิจ
01/02/56,SABINA,ข่าวหุ้น,SABINAส่งคอลเลคชั่น2 คริส คอลเลคชั่น กิลตี้ ตั้งเป้ายอดขาย...
15/01/56,SABINA,ข่าวหุ้น,คอลัมน์ สังคมธุรกิจ
26/12/55,SABINA,ข่าวหุ้น,"SABINAผุด""ซาบีน่าบูติคช็อป""เพิ่ม10สาขาปั๊มยอดขายโต15%"
26/11/55,SABINA,ข่าวหุ้น,คอลัมน์ คุณค่าบริษัท: SABINA ไปได้เรื่อยๆ
07/11/55,SABINA,ข่าวหุ้น,'ซาบีน่า'ตั้งเป้าปีหน้าโต20% ลุยขยายตฃาดต่างประเทศ-เพิ่มสาขา...
01/11/55,SABINA,ข่าวหุ้น,คอลัมน์ สังคมธุรกิจ
03/10/55,SABINA,ข่าวหุ้น,"SABINAการันตีปีนี้โต15% ส่งน้องใหม่ ""โมเดิร์น วี"" ดันยอดขาย..."
14/09/55,SABINA,ข่าวหุ้น,SET: รายชื่อ บจ.ที่จ่ายเงินปันผลต่อหุ้นระหว่างกาลสูงสุดงวด 6...
14/09/55,SABINA,ข่าวหุ้น,ผลการดำเนินงานแต่ละกลุ่มงวด 6 เดือนปี 2555
