Date,Source,HeadLine
26/12/62,ข่าวหุ้น,IFEC แจ้งคำสั่งศาลล้มละลายกลาง
19/12/62,ข่าวหุ้น,คอลัมน์ ข่าวย่อย: IFEC สยบข่าว 'ดาราเทวี'
04/12/62,ข่าวหุ้น,IFEC ยื่นคำร้องฟื้นฟูกิจการ
31/10/62,ข่าวหุ้น,IFEC คืบหน้าคดีล้มละลาย
25/09/62,ข่าวหุ้น,คอลัมน์ สำนักข่าวรัชดา: ECF ได้(ไม่)คุ้มเสีย.!?
24/09/62,ข่าวหุ้น,คอลัมน์ พลวัตปี2019: หลังรั่ว
23/09/62,ข่าวหุ้น,'กุดั่น' แจงเหตุลาออกจากIFEC
02/09/62,ข่าวหุ้น,IFECยันทำธุรกิจได้ปกติ มีทรัพย์สินมากกว่าหนี้สิน หลัง...
30/08/62,ข่าวหุ้น,คอลัมน์ คนในข่าว: สัญญาณดี
02/08/62,ข่าวหุ้น,คอลัมน์ สำนักข่าวรัชดา: PPPM หุ้นกู้สยองขวัญ.!!
31/07/62,ข่าวหุ้น,คอลัมน์ ผู้บริหารซื้อ-ขายหุ้น: 'พาพิชญ์' เก็บ RSP เพิ่ม...
30/07/62,ข่าวหุ้น,รายงานพิเศษ: โค้งสุดท้าย 16 หุ้นป่วย
26/07/62,ข่าวหุ้น,ภูวดลชี้แนวทางฟื้นIFEC มุ่งพัฒนาพลังงานทดแทน สาธารณูปโภค...
03/07/62,ข่าวหุ้น,คอลัมน์ เจาะกระดาน: ขอเวลาพัก(เหนื่อย)
02/07/62,ข่าวหุ้น,รายงานพิเศษ: 16+3 หุ้นขึ้น SP เทรดชั่วคราววันแรกเฮี้ยน!
02/07/62,ข่าวหุ้น,เทรด16หุ้นป่วยBLISS-PRO-BUIวิ่งแรงสวน13หุ้น
01/07/62,ข่าวหุ้น,ลุ้น3หุ้นSPเก็งกำไรคึก PRO-BLISS-BUI ทำผลงานปี 61 เด่น
01/07/62,ข่าวหุ้น,IFECเปิดเทรดชั่วคราว เตือนผู้ถือหุ้น-นักลงทุน ศึกษาข้อมูล...
01/07/62,ข่าวหุ้น,คอลัมน์ สังคมข่าวหุ้น
27/06/62,ข่าวหุ้น,IFECแต่งตั้ง'ภูวดล' เร่งฟื้นฟูธุรกิจพลังงาน ชูมี...
24/06/62,ข่าวหุ้น,คอลัมน์ เจาะกระดาน: ตอผุด ?
24/06/62,ข่าวหุ้น,"""ทวิช""ไม่ขายหุ้นIFEC ช่วงเทรดชั่วคราวก.ค. เดินหน้าแผนฟื้นฟู..."
24/06/62,ข่าวหุ้น,คอลัมน์ คนในข่าว: ไม่ขาย.!
24/06/62,ข่าวหุ้น,คอลัมน์ สังคมข่าวหุ้น
21/06/62,ข่าวหุ้น,ปล่อยผี16หุ้นSPเทรด1ก.ค.นี้ EARTHยื่นศาลฯขอคุ้มครอง
18/06/62,ข่าวหุ้น,IFECแจ้งตลท.ไม่ขอเทรดก.ค.นี้ หวั่นกระทบต่อ...
17/06/62,ข่าวหุ้น,ECFขยายเวลาลงทุน โซลาร์ฟาร์มในลำปาง รอบอร์ดIFECชุดใหม่
17/06/62,ข่าวหุ้น,คอลัมน์ สังคมข่าวหุ้น
14/06/62,ข่าวหุ้น,บลจ.อินโนเทคไล่บี้4ลูกหนี้ ลุ้นได้หนี้คืนจากIFEC-WCIH
14/06/62,ข่าวหุ้น,"คอลัมน์ ข่าวล่าสุด: รายย่อย""IFEC-EARTH""ค้านนำหุ้นกลับมาขาย"
